Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A100_1 Spectral Count	A100_2 Spectral Count	A100_3 Spectral Count	A100_4 Spectral Count	A100_5 Spectral Count	A100_6 Spectral Count	A100_7 Spectral Count	A100_8 Spectral Count	B100_1 Spectral Count	B100_2 Spectral Count	B100_3 Spectral Count	B100_4 Spectral Count	B100_5 Spectral Count	B100_6 Spectral Count	B100_7 Spectral Count	B100_8 Spectral Count	A100_1 Unique Spectral Count	A100_2 Unique Spectral Count	A100_3 Unique Spectral Count	A100_4 Unique Spectral Count	A100_5 Unique Spectral Count	A100_6 Unique Spectral Count	A100_7 Unique Spectral Count	A100_8 Unique Spectral Count	B100_1 Unique Spectral Count	B100_2 Unique Spectral Count	B100_3 Unique Spectral Count	B100_4 Unique Spectral Count	B100_5 Unique Spectral Count	B100_6 Unique Spectral Count	B100_7 Unique Spectral Count	B100_8 Unique Spectral Count	A100_1 Total Spectral Count	A100_2 Total Spectral Count	A100_3 Total Spectral Count	A100_4 Total Spectral Count	A100_5 Total Spectral Count	A100_6 Total Spectral Count	A100_7 Total Spectral Count	A100_8 Total Spectral Count	B100_1 Total Spectral Count	B100_2 Total Spectral Count	B100_3 Total Spectral Count	B100_4 Total Spectral Count	B100_5 Total Spectral Count	B100_6 Total Spectral Count	B100_7 Total Spectral Count	B100_8 Total Spectral Count	A100_1 Intensity	A100_2 Intensity	A100_3 Intensity	A100_4 Intensity	A100_5 Intensity	A100_6 Intensity	A100_7 Intensity	A100_8 Intensity	B100_1 Intensity	B100_2 Intensity	B100_3 Intensity	B100_4 Intensity	B100_5 Intensity	B100_6 Intensity	B100_7 Intensity	B100_8 Intensity	A100_1 MaxLFQ Intensity	A100_2 MaxLFQ Intensity	A100_3 MaxLFQ Intensity	A100_4 MaxLFQ Intensity	A100_5 MaxLFQ Intensity	A100_6 MaxLFQ Intensity	A100_7 MaxLFQ Intensity	A100_8 MaxLFQ Intensity	B100_1 MaxLFQ Intensity	B100_2 MaxLFQ Intensity	B100_3 MaxLFQ Intensity	B100_4 MaxLFQ Intensity	B100_5 MaxLFQ Intensity	B100_6 MaxLFQ Intensity	B100_7 MaxLFQ Intensity	B100_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q7L2E3|DHX30_HUMAN	Q7L2E3	DHX30_HUMAN	DHX30	1194	Homo sapiens	1:Experimental evidence at protein level	ATP-dependent RNA helicase DHX30	0.8545	0.9967	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1103.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q7L2H7|EIF3M_HUMAN	Q7L2H7	EIF3M_HUMAN	EIF3M	374	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit M	0.951	0.999	1	46	46	46	3	4	1	4	2	1	3	4	3	3	4	4	3	2	4	1	3	4	1	4	2	1	3	4	3	3	4	4	3	2	4	1	3	4	1	4	2	1	3	4	3	3	4	4	3	2	4	1	6715.9834	4527.7344	6778.102	5709.378	5883.1333	6182.8926	0.0	7928.844	2254.4111	4242.407	4017.6174	4530.149	4263.0327	3659.745	3774.6865	5618.2393	6715.9834	4527.7344	6778.102	5709.378	5883.1333	6182.8926	0.0	7928.844	2254.4111	4242.407	4017.6174	4530.149	4263.0327	3659.745	3774.6865	5618.2393	
sp|Q7Z3B4|NUP54_HUMAN	Q7Z3B4	NUP54_HUMAN	NUP54	507	Homo sapiens	1:Experimental evidence at protein level	Nucleoporin p54	0.9829	0.9962	2	2	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	14636.581	12662.858	0.0	16600.17	14902.245	15196.352	15403.138	14302.104	10489.253	8682.419	6729.9536	9524.588	9903.338	9731.789	6241.3564	11205.793	14636.581	12662.858	0.0	16600.17	14902.245	15196.352	15403.138	14302.104	10489.253	8682.419	6729.9536	9524.588	9903.338	9731.789	6241.3564	11205.793	
sp|Q7Z739|YTHD3_HUMAN	Q7Z739	YTHD3_HUMAN	YTHDF3	585	Homo sapiens	1:Experimental evidence at protein level	YTH domain-containing family protein 3	1.0	0.9989	2	4	0	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	6199.367	4383.249	4408.919	6571.296	2892.9329	7521.4395	0.0	2062.8848	6207.1016	5419.047	5531.691	5726.8613	7842.5967	5885.3975	6326.705	5211.9653	3270.3303	2162.1355	4718.9854	3516.1194	3096.3843	4008.0867	0.0	2207.9614	3282.825	2933.607	2868.0884	3095.5232	4187.6646	3212.2615	3451.6223	2792.804	sp|Q9BYJ9|YTHD1_HUMAN, sp|Q9Y5A9|YTHD2_HUMAN
sp|Q86U42|PABP2_HUMAN	Q86U42	PABP2_HUMAN	PABPN1	306	Homo sapiens	1:Experimental evidence at protein level	Polyadenylate-binding protein 2	1.0	0.999	5	33	33	33	1	2	0	2	2	3	2	2	2	3	2	2	2	2	4	2	1	2	0	2	2	3	2	2	2	3	2	2	2	2	4	2	1	2	0	2	2	3	2	2	2	3	2	2	2	2	4	2	7511.828	8620.248	7186.677	8133.657	6164.169	8998.064	8099.5513	7571.801	7670.9434	7635.176	4255.0654	7295.0176	9431.636	4472.6665	10651.342	8238.531	3943.489	4500.7163	3040.665	4263.243	4419.396	3693.2625	4249.1064	3969.8135	4059.638	4040.595	4598.0483	3864.234	3874.4243	3344.2424	3549.1133	3497.3025	
sp|Q86UX7|URP2_HUMAN	Q86UX7	URP2_HUMAN	FERMT3	667	Homo sapiens	1:Experimental evidence at protein level	Fermitin family homolog 3	1.0	0.999	2	12	12	12	1	1	0	0	1	1	0	1	0	0	0	1	1	3	0	2	1	1	0	0	1	1	0	1	0	0	0	1	1	3	0	2	1	1	0	0	1	1	0	1	0	0	0	1	1	3	0	2	0.0	0.0	4925.4595	1751.2205	1026.4348	2755.0012	0.0	0.0	1848.8152	1234.8096	2360.4536	2356.7449	2381.2288	2476.1199	2512.5708	1799.1049	0.0	0.0	4925.4595	1751.2205	1026.4348	2755.0012	0.0	0.0	1848.8152	1234.8096	2360.4536	2356.7449	2381.2288	2476.1199	2512.5708	1799.1049	
sp|Q86V81|THOC4_HUMAN	Q86V81	THOC4_HUMAN	ALYREF	257	Homo sapiens	1:Experimental evidence at protein level	THO complex subunit 4	1.0	0.999	5	33	33	33	2	0	0	0	1	3	3	2	2	2	3	2	4	2	3	4	2	0	0	0	1	3	3	2	2	2	3	2	4	2	3	4	2	0	0	0	1	3	3	2	2	2	3	2	4	2	3	4	10290.117	8082.134	8369.62	10220.465	7855.3555	7951.273	9041.607	8136.3257	13019.649	13412.19	9587.469	11281.279	17439.387	7823.593	14399.95	15837.008	5939.796	4681.9556	4850.7866	3963.8994	4554.545	4260.4653	5815.0835	4669.3916	4670.335	4795.6045	5647.094	4028.1685	6506.4795	4310.3237	5255.132	6138.0747	
sp|Q86VP6|CAND1_HUMAN	Q86VP6	CAND1_HUMAN	CAND1	1230	Homo sapiens	1:Experimental evidence at protein level	Cullin-associated NEDD8-dissociated protein 1	1.0	0.9989	2	5	2	5	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3425.3586	3263.5718	4130.289	3660.7976	3531.208	3336.9617	3933.9753	3460.855	3947.5698	3460.4385	3134.977	3151.5854	3572.1296	3654.621	3705.684	3753.3843	3425.3586	3263.5718	4130.289	3660.7976	3531.208	3336.9617	3933.9753	3460.855	3947.5698	3460.4385	3134.977	3151.5854	3572.1296	3654.621	3705.684	3753.3843	
sp|Q86W42|THOC6_HUMAN	Q86W42	THOC6_HUMAN	THOC6	341	Homo sapiens	1:Experimental evidence at protein level	THO complex subunit 6	0.9077	0.998	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q86XP3|DDX42_HUMAN	Q86XP3	DDX42_HUMAN	DDX42	938	Homo sapiens	1:Experimental evidence at protein level	ATP-dependent RNA helicase DDX42	1.0	0.9967	2	3	3	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8IUE6|H2A2B_HUMAN	Q8IUE6	H2A2B_HUMAN	H2AC21	130	Homo sapiens	1:Experimental evidence at protein level	Histone H2A type 2-B	1.0	0.999	6	176	11	176	10	9	5	13	9	7	11	13	13	14	11	16	10	14	11	10	0	0	0	0	0	0	0	1	2	1	1	2	0	1	1	2	10	9	5	13	9	7	11	13	13	14	11	16	10	14	11	10	124003.49	115801.195	123784.11	120517.555	118940.086	27672.926	133925.23	123304.31	136981.39	129289.695	136462.16	130717.6	146303.84	146974.94	146760.36	130433.68	90741.48	79108.86	87964.586	84101.0	90549.414	85444.375	98326.64	82239.1	90050.625	81313.87	81914.875	89817.02	91152.79	90585.76	98558.84	91947.61	
sp|Q8IWX8|CHERP_HUMAN	Q8IWX8	CHERP_HUMAN	CHERP	916	Homo sapiens	1:Experimental evidence at protein level	Calcium homeostasis endoplasmic reticulum protein	0.9036	0.9979	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8IXM3|RM41_HUMAN	Q8IXM3	RM41_HUMAN	MRPL41	137	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein mL41	0.9504	0.999	1	9	9	9	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8IY50|S35F3_HUMAN	Q8IY50	S35F3_HUMAN	SLC35F3	421	Homo sapiens	1:Experimental evidence at protein level	Solute carrier family 35 member F3	0.8452	0.9965	1	5	5	5	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5617.9883	5356.6826	6697.4727	6092.5674	6085.8135	6207.1323	6497.4487	5756.402	4792.609	6195.8945	5141.6377	0.0	0.0	5425.512	5379.942	5007.312	5617.9883	5356.6826	6697.4727	6092.5674	6085.8135	6207.1323	6497.4487	5756.402	4792.609	6195.8945	5141.6377	0.0	0.0	5425.512	5379.942	5007.312	
sp|Q8IY67|RAVR1_HUMAN	Q8IY67	RAVR1_HUMAN	RAVER1	606	Homo sapiens	1:Experimental evidence at protein level	Ribonucleoprotein PTB-binding 1	1.0	0.999	2	20	20	20	3	0	0	1	2	0	2	2	1	1	1	1	2	1	2	1	3	0	0	1	2	0	2	2	1	1	1	1	2	1	2	1	3	0	0	1	2	0	2	2	1	1	1	1	2	1	2	1	2783.2231	0.0	3050.7788	0.0	3168.2185	0.0	2672.6125	2320.3516	0.0	2586.386	1942.817	2007.3433	2522.1228	2781.4785	0.0	2611.9177	2783.2231	0.0	3050.7788	0.0	3168.2185	0.0	2672.6125	2320.3516	0.0	2586.386	1942.817	2007.3433	2522.1228	2781.4785	0.0	2611.9177	
sp|Q8IYB3|SRRM1_HUMAN	Q8IYB3	SRRM1_HUMAN	SRRM1	904	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine repetitive matrix protein 1	1.0	0.999	3	29	29	29	2	2	0	4	2	2	2	4	1	0	3	2	1	2	0	2	2	2	0	4	2	2	2	4	1	0	3	2	1	2	0	2	2	2	0	4	2	2	2	4	1	0	3	2	1	2	0	2	2953.5159	6112.2876	8108.1553	8501.786	8727.398	9365.765	3308.723	6232.806	1813.3091	0.0	0.0	0.0	3397.0698	0.0	5632.339	4440.09	5135.4067	4066.6594	2936.7944	5475.7783	4770.3633	5680.5957	5753.0205	5142.4336	3152.8796	0.0	0.0	0.0	1917.6064	0.0	2629.2166	3711.1892	
sp|Q8IZ69|TRM2A_HUMAN	Q8IZ69	TRM2A_HUMAN	TRMT2A	625	Homo sapiens	1:Experimental evidence at protein level	tRNA (uracil-5-)-methyltransferase homolog A	0.9277	0.9985	1	2	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8IZP0|ABI1_HUMAN	Q8IZP0	ABI1_HUMAN	ABI1	508	Homo sapiens	1:Experimental evidence at protein level	Abl interactor 1	1.0	0.999	1	4	4	4	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8N1F7|NUP93_HUMAN	Q8N1F7	NUP93_HUMAN	NUP93	819	Homo sapiens	1:Experimental evidence at protein level	Nuclear pore complex protein Nup93	1.0	0.9989	3	8	8	8	0	0	0	0	0	1	0	0	0	2	1	0	1	0	1	2	0	0	0	0	0	1	0	0	0	2	1	0	1	0	1	2	0	0	0	0	0	1	0	0	0	2	1	0	1	0	1	2	0.0	0.0	0.0	2088.175	2514.9578	1534.3273	1895.7969	0.0	0.0	1086.8663	0.0	0.0	0.0	0.0	1895.867	1859.6769	0.0	0.0	0.0	2088.175	2514.9578	1534.3273	1895.7969	0.0	0.0	1086.8663	0.0	0.0	0.0	0.0	1895.867	1859.6769	
sp|Q8N1G4|LRC47_HUMAN	Q8N1G4	LRC47_HUMAN	LRRC47	583	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat-containing protein 47	1.0	0.999	3	5	5	5	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8N684|CPSF7_HUMAN	Q8N684	CPSF7_HUMAN	CPSF7	471	Homo sapiens	1:Experimental evidence at protein level	Cleavage and polyadenylation specificity factor subunit 7	0.934	0.9986	1	4	4	4	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8NBS9|TXND5_HUMAN	Q8NBS9	TXND5_HUMAN	TXNDC5	432	Homo sapiens	1:Experimental evidence at protein level	Thioredoxin domain-containing protein 5	1.0	0.999	3	23	23	23	1	1	0	1	1	1	1	3	0	4	1	3	2	2	1	1	1	1	0	1	1	1	1	3	0	4	1	3	2	2	1	1	1	1	0	1	1	1	1	3	0	4	1	3	2	2	1	1	0.0	0.0	3845.3032	0.0	0.0	0.0	0.0	5217.5312	1549.0323	5972.624	6178.289	5863.836	6231.1885	6274.08	5126.2754	3259.0635	0.0	0.0	3790.5679	0.0	0.0	0.0	0.0	2974.4011	2150.3257	3396.2542	3562.6255	3387.856	3529.9136	3591.853	2950.0881	3212.6729	
sp|Q8NBT2|SPC24_HUMAN	Q8NBT2	SPC24_HUMAN	SPC24	197	Homo sapiens	1:Experimental evidence at protein level	Kinetochore protein Spc24	1.0	0.999	4	16	16	16	2	2	0	0	1	1	1	1	0	1	1	1	0	2	2	1	2	2	0	0	1	1	1	1	0	1	1	1	0	2	2	1	2	2	0	0	1	1	1	1	0	1	1	1	0	2	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	SERBP1	408	Homo sapiens	1:Experimental evidence at protein level	SERPINE1 mRNA-binding protein 1	1.0	0.999	14	154	154	154	6	7	4	8	13	7	11	8	11	12	16	11	10	11	8	11	6	7	4	8	13	7	11	8	11	12	16	11	10	11	8	11	6	7	4	8	13	7	11	8	11	12	16	11	10	11	8	11	57377.668	73377.84	65891.08	48785.51	55412.13	62929.984	64084.637	61004.004	71299.4	68030.68	70385.02	65360.8	73367.39	73242.805	63512.312	68810.86	14553.014	16255.517	15791.182	15304.377	16437.709	15035.961	15557.808	16051.823	16463.19	16450.57	16364.035	16185.467	16342.45	16878.021	15017.9375	17769.389	
sp|Q8NDC0|MISSL_HUMAN	Q8NDC0	MISSL_HUMAN	MAPK1IP1L	245	Homo sapiens	1:Experimental evidence at protein level	MAPK-interacting and spindle-stabilizing protein-like	0.9509	0.999	1	13	13	13	0	1	0	0	1	0	0	0	1	1	2	2	1	1	2	1	0	1	0	0	1	0	0	0	1	1	2	2	1	1	2	1	0	1	0	0	1	0	0	0	1	1	2	2	1	1	2	1	0.0	0.0	0.0	0.0	0.0	3415.4001	0.0	0.0	0.0	0.0	0.0	1491.7749	1261.0071	2380.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3415.4001	0.0	0.0	0.0	0.0	0.0	1491.7749	1261.0071	2380.13	0.0	0.0	
sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	845	Homo sapiens	1:Experimental evidence at protein level	ATP-binding cassette sub-family F member 1	0.9999	0.9971	2	3	3	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10207.617	0.0	4015.8674	2391.4731	4221.322	0.0	7934.6206	8556.339	0.0	8580.357	0.0	0.0	0.0	0.0	6327.8613	8969.334	5337.552	0.0	4083.3433	2431.6553	4292.2495	0.0	9080.002	4612.812	0.0	4624.558	0.0	0.0	0.0	0.0	7241.303	4822.4727	
sp|Q8NEJ9|NGDN_HUMAN	Q8NEJ9	NGDN_HUMAN	NGDN	315	Homo sapiens	1:Experimental evidence at protein level	Neuroguidin	0.951	0.999	1	16	16	16	2	1	0	1	2	1	2	1	0	0	1	0	1	1	2	1	2	1	0	1	2	1	2	1	0	0	1	0	1	1	2	1	2	1	0	1	2	1	2	1	0	0	1	0	1	1	2	1	0.0	0.0	0.0	2426.2002	0.0	0.0	4436.8755	3912.468	0.0	0.0	0.0	0.0	1656.5316	0.0	1787.6156	0.0	0.0	0.0	0.0	2426.2002	0.0	0.0	4436.8755	3912.468	0.0	0.0	0.0	0.0	1656.5316	0.0	1787.6156	0.0	
sp|Q8NI22|MCFD2_HUMAN	Q8NI22	MCFD2_HUMAN	MCFD2	146	Homo sapiens	1:Experimental evidence at protein level	Multiple coagulation factor deficiency protein 2	0.9498	0.999	1	6	6	6	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	2392.5725	3349.3982	3173.8484	0.0	0.0	0.0	2410.8125	2985.4004	2793.996	0.0	3245.9333	2379.1375	2530.145	1880.8131	2841.451	3083.0925	2392.5725	3349.3982	3173.8484	0.0	0.0	0.0	2410.8125	2985.4004	2793.996	0.0	3245.9333	2379.1375	2530.145	1880.8131	2841.451	3083.0925	
sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	895	Homo sapiens	1:Experimental evidence at protein level	WD repeat-containing protein 36	1.0	0.9986	2	7	7	7	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	3366.6301	3216.5894	3353.0217	4415.764	4105.8125	3269.6843	2847.4297	4602.6895	3354.974	3024.5872	4355.0566	3333.692	2029.636	2963.3271	3151.3103	3303.8567	3476.8918	3321.9373	3462.838	4560.3867	4240.2837	3376.771	2940.687	4753.434	3464.8542	3123.6465	1996.2725	3442.875	1672.8584	2442.4214	2597.36	3412.0625	
sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	1214	Homo sapiens	1:Experimental evidence at protein level	SWI/SNF complex subunit SMARCC2	1.0	0.999	1	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8TDN6|BRX1_HUMAN	Q8TDN6	BRX1_HUMAN	BRIX1	353	Homo sapiens	1:Experimental evidence at protein level	Ribosome biogenesis protein BRX1 homolog	0.9999	0.999	2	5	5	5	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0.0	2519.5781	0.0	3118.4417	2752.1702	0.0	0.0	3264.9873	2360.9685	2646.5518	2974.7295	2840.891	4824.6035	2332.6099	6336.4214	2193.8826	0.0	2519.5781	0.0	3118.4417	2752.1702	0.0	0.0	3264.9873	2360.9685	2646.5518	2974.7295	2840.891	3010.6797	2332.6099	3642.2625	2193.8826	
sp|Q8WU79|SMAP2_HUMAN	Q8WU79	SMAP2_HUMAN	SMAP2	429	Homo sapiens	1:Experimental evidence at protein level	Stromal membrane-associated protein 2	0.9237	0.9984	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8WU90|ZC3HF_HUMAN	Q8WU90	ZC3HF_HUMAN	ZC3H15	426	Homo sapiens	1:Experimental evidence at protein level	Zinc finger CCCH domain-containing protein 15	1.0	0.9953	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3777.307	3144.623	3124.761	0.0	3455.0603	3365.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3777.307	3144.623	3124.761	0.0	3455.0603	3365.1667	0.0	0.0	
sp|Q8WUM4|PDC6I_HUMAN	Q8WUM4	PDC6I_HUMAN	PDCD6IP	868	Homo sapiens	1:Experimental evidence at protein level	Programmed cell death 6-interacting protein	1.0	0.999	19	102	102	102	5	5	3	5	4	8	8	9	5	9	7	6	8	7	5	8	5	5	3	5	4	8	8	9	5	9	7	6	8	7	5	8	5	5	3	5	4	8	8	9	5	9	7	6	8	7	5	8	30603.596	36569.11	37602.48	43204.457	38190.92	43129.13	39521.78	37290.336	36202.79	28077.05	32445.936	44487.723	46032.406	45068.355	33418.85	39605.92	6020.9077	5837.1123	6243.728	6387.2075	5514.457	6554.236	5993.175	6073.9077	6244.829	5919.858	5444.732	6569.7856	5686.495	5635.832	6081.966	5462.331	
sp|Q8WVJ2|NUDC2_HUMAN	Q8WVJ2	NUDC2_HUMAN	NUDCD2	157	Homo sapiens	1:Experimental evidence at protein level	NudC domain-containing protein 2	0.9506	0.999	1	10	10	10	1	0	0	0	0	1	1	0	0	2	1	1	0	1	2	0	1	0	0	0	0	1	1	0	0	2	1	1	0	1	2	0	1	0	0	0	0	1	1	0	0	2	1	1	0	1	2	0	2422.5215	0.0	3121.2297	3181.9788	0.0	3536.0151	2928.6753	2316.9226	2979.5667	3863.6316	2609.13	3794.2898	2770.292	3156.944	3244.1418	2794.8718	2422.5215	0.0	3121.2297	3181.9788	0.0	3536.0151	2928.6753	2316.9226	2979.5667	3863.6316	2609.13	3794.2898	2770.292	3156.944	3244.1418	2794.8718	
