Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A50_1 Spectral Count	A50_2 Spectral Count	A50_3 Spectral Count	A50_4 Spectral Count	A50_5 Spectral Count	A50_6 Spectral Count	A50_7 Spectral Count	A50_8 Spectral Count	B50_1 Spectral Count	B50_2 Spectral Count	B50_3 Spectral Count	B50_4 Spectral Count	B50_5 Spectral Count	B50_6 Spectral Count	B50_7 Spectral Count	B50_8 Spectral Count	A50_1 Unique Spectral Count	A50_2 Unique Spectral Count	A50_3 Unique Spectral Count	A50_4 Unique Spectral Count	A50_5 Unique Spectral Count	A50_6 Unique Spectral Count	A50_7 Unique Spectral Count	A50_8 Unique Spectral Count	B50_1 Unique Spectral Count	B50_2 Unique Spectral Count	B50_3 Unique Spectral Count	B50_4 Unique Spectral Count	B50_5 Unique Spectral Count	B50_6 Unique Spectral Count	B50_7 Unique Spectral Count	B50_8 Unique Spectral Count	A50_1 Total Spectral Count	A50_2 Total Spectral Count	A50_3 Total Spectral Count	A50_4 Total Spectral Count	A50_5 Total Spectral Count	A50_6 Total Spectral Count	A50_7 Total Spectral Count	A50_8 Total Spectral Count	B50_1 Total Spectral Count	B50_2 Total Spectral Count	B50_3 Total Spectral Count	B50_4 Total Spectral Count	B50_5 Total Spectral Count	B50_6 Total Spectral Count	B50_7 Total Spectral Count	B50_8 Total Spectral Count	A50_1 Intensity	A50_2 Intensity	A50_3 Intensity	A50_4 Intensity	A50_5 Intensity	A50_6 Intensity	A50_7 Intensity	A50_8 Intensity	B50_1 Intensity	B50_2 Intensity	B50_3 Intensity	B50_4 Intensity	B50_5 Intensity	B50_6 Intensity	B50_7 Intensity	B50_8 Intensity	A50_1 MaxLFQ Intensity	A50_2 MaxLFQ Intensity	A50_3 MaxLFQ Intensity	A50_4 MaxLFQ Intensity	A50_5 MaxLFQ Intensity	A50_6 MaxLFQ Intensity	A50_7 MaxLFQ Intensity	A50_8 MaxLFQ Intensity	B50_1 MaxLFQ Intensity	B50_2 MaxLFQ Intensity	B50_3 MaxLFQ Intensity	B50_4 MaxLFQ Intensity	B50_5 MaxLFQ Intensity	B50_6 MaxLFQ Intensity	B50_7 MaxLFQ Intensity	B50_8 MaxLFQ Intensity	Indistinguishable Proteins
tr|A0A140N844|A0A140N844_ECOBD	A0A140N844	A0A140N844_ECOBD	gcvH	129	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Glycine cleavage system H protein	0.9614	0.9986	1	11	11	11	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	1	2018.4506	2372.02	3044.808	3736.3313	0.0	3122.6582	1461.0411	2039.2306	6541.876	10378.976	6084.084	5064.4097	6488.986	6364.827	9642.358	6818.4526	2018.4506	2372.02	3044.808	3736.3313	0.0	3122.6582	1461.0411	2039.2306	6541.876	10378.976	6084.084	5064.4097	6488.986	6364.827	9642.358	6818.4526	
tr|A0A140N846|A0A140N846_ECOBD	A0A140N846	A0A140N846_ECOBD	rplY	94	Escherichia coli (strain B / BL21-D	1:Experimental evidence at protein level	Large ribosomal subunit protein bL25	1.0	0.999	4	74	74	74	1	3	1	2	2	3	3	4	5	6	6	9	7	6	10	6	1	3	1	2	2	3	3	4	5	6	6	9	7	6	10	6	1	3	1	2	2	3	3	4	5	6	6	9	7	6	10	6	6725.872	7066.8203	6866.6553	7946.9805	6259.616	6955.5547	8396.228	7219.744	32875.85	34187.85	28027.523	36824.76	40489.246	37593.28	34341.55	23795.535	6725.872	7066.8203	6866.6553	7946.9805	6259.616	6955.5547	8396.228	7219.744	11694.102	13130.267	12994.045	13203.471	16191.389	13568.116	12182.351	13474.028	
tr|A0A140N856|A0A140N856_ECOBD	A0A140N856	A0A140N856_ECOBD	ECBD_1350	260	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Cationic amino acid ABC transporter, periplasmic binding protein	1.0	0.999	4	50	50	50	1	0	1	0	0	1	1	1	2	4	6	8	5	6	8	6	1	0	1	0	0	1	1	1	2	4	6	8	5	6	8	6	1	0	1	0	0	1	1	1	2	4	6	8	5	6	8	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8680.998	15561.295	14361.583	16908.842	13069.661	11554.053	14006.731	11379.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5311.352	5608.552	5489.009	5757.217	6591.773	6168.6396	6180.647	6238.0215	
tr|A0A140N870|A0A140N870_ECOBD	A0A140N870	A0A140N870_ECOBD	ECBD_1566	346	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Alcohol dehydrogenase GroES domain protein	1.0	0.999	5	33	33	33	0	0	0	0	0	0	1	0	2	4	4	2	2	6	5	7	0	0	0	0	0	0	1	0	2	4	4	2	2	6	5	7	0	0	0	0	0	0	1	0	2	4	4	2	2	6	5	7	0.0	0.0	0.0	1990.8998	2601.1445	3106.6648	2894.5461	3950.2412	16798.111	19073.846	18264.17	18828.34	16034.907	7495.037	12361.438	16683.666	0.0	0.0	0.0	1963.158	2564.8994	3063.3755	2854.2126	3895.1973	8059.6875	7739.332	7270.3633	7768.7437	6365.0684	6992.155	6997.393	6714.2866	
tr|A0A140N8B4|A0A140N8B4_ECOBD	A0A140N8B4	A0A140N8B4_ECOBD	rpsU	71	Escherichia coli (strain B / BL21-D	1:Experimental evidence at protein level	Small ribosomal subunit protein bS21	1.0	0.999	4	36	36	36	0	0	1	0	1	0	1	1	3	4	4	3	3	4	7	4	0	0	1	0	1	0	1	1	3	4	4	3	3	4	7	4	0	0	1	0	1	0	1	1	3	4	4	3	3	4	7	4	3161.3872	3283.3296	0.0	3212.236	3126.4807	7943.8887	2928.4473	3364.4153	28503.625	29032.223	22282.168	15451.178	15723.488	23918.145	27484.121	27148.803	3255.7693	3381.352	0.0	3308.1362	3219.8206	4229.3613	3015.8748	3464.8586	9595.884	9986.805	9440.155	9729.607	8911.869	8012.2676	9456.495	9805.907	
tr|A0A140N8E1|A0A140N8E1_ECOBD	A0A140N8E1	A0A140N8E1_ECOBD	pgk	387	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Phosphoglycerate kinase	1.0	0.999	21	508	508	508	17	20	20	14	18	16	13	17	41	59	51	51	40	41	48	42	17	20	20	14	18	16	13	17	41	59	51	51	40	41	48	42	17	20	20	14	18	16	13	17	41	59	51	51	40	41	48	42	60580.406	59913.348	62786.78	74410.96	54879.16	60378.418	73499.9	65856.98	178975.5	236761.52	218727.55	209754.25	232172.55	208597.69	209311.38	214316.0	9704.019	10171.948	10237.129	11747.734	12072.071	10847.226	10799.456	11217.782	23880.043	27065.156	25910.184	25792.285	27536.088	25470.967	24880.986	26752.902	
tr|A0A140N8E6|A0A140N8E6_ECOBD	A0A140N8E6	A0A140N8E6_ECOBD	ECBD_1564	94	Escherichia coli (strain B / BL21-D	4:Protein predicted	Protein-N(Pi)-phosphohistidine--sugar phosphotransferase	1.0	0.999	3	93	93	93	1	2	0	2	1	0	0	1	9	12	12	10	8	11	11	13	1	2	0	2	1	0	0	1	9	12	12	10	8	11	11	13	1	2	0	2	1	0	0	1	9	12	12	10	8	11	11	13	2009.1459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40793.457	56032.3	53457.195	52226.31	49725.55	39154.45	34158.168	49652.168	3856.5098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17765.496	22395.865	22738.344	19471.459	18596.25	18957.926	16964.496	20151.168	
tr|A0A140N8K8|A0A140N8K8_ECOBD	A0A140N8K8	A0A140N8K8_ECOBD	ECBD_2356	206	Escherichia coli (strain B / BL21-D	4:Protein predicted	Sua5/YciO/YrdC/YwlC family protein	0.9718	0.999	1	15	15	15	0	0	0	1	0	0	0	0	2	2	2	1	1	2	2	2	0	0	0	1	0	0	0	0	2	2	2	1	1	2	2	2	0	0	0	1	0	0	0	0	2	2	2	1	1	2	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3534.3274	0.0	1365.8031	0.0	0.0	0.0	2296.3022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3534.3274	0.0	1365.8031	0.0	0.0	0.0	2296.3022	
tr|A0A140N8L5|A0A140N8L5_ECOBD	A0A140N8L5	A0A140N8L5_ECOBD	yggX	91	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Probable Fe(2+)-trafficking protein	1.0	0.999	2	15	15	15	0	0	0	0	0	1	1	1	1	1	0	2	1	3	3	1	0	0	0	0	0	1	1	1	1	1	0	2	1	3	3	1	0	0	0	0	0	1	1	1	1	1	0	2	1	3	3	1	2263.26	2034.5332	3331.371	0.0	2578.9695	0.0	1862.484	3313.9922	8224.89	7838.6587	8183.464	6294.708	6789.223	8058.243	8500.591	9237.181	2263.26	2034.5332	3331.371	0.0	2578.9695	0.0	1862.484	3313.9922	5659.258	7838.6587	5702.479	6294.708	4675.2646	5627.5986	5811.55	6520.8687	
tr|A0A140N8N0|A0A140N8N0_ECOBD	A0A140N8N0	A0A140N8N0_ECOBD	luxS	171	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	S-ribosylhomocysteine lyase	1.0	0.999	2	6	6	6	0	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5101.74	2693.7651	6089.7646	7535.536	5335.343	4511.694	2497.2034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2895.209	3596.0833	3546.9824	4225.1943	3033.0342	2590.9304	2555.6257	
tr|A0A140N8N2|A0A140N8N2_ECOBD	A0A140N8N2	A0A140N8N2_ECOBD	ECBD_1735	165	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Ferritin	0.9718	0.999	1	17	17	17	0	1	0	0	2	2	1	2	1	1	2	1	1	1	1	1	0	1	0	0	2	2	1	2	1	1	2	1	1	1	1	1	0	1	0	0	2	2	1	2	1	1	2	1	1	1	1	1	3503.9124	3093.7893	2662.4988	3427.9358	1886.7944	3211.3923	3526.2158	3240.6477	8569.518	8917.569	9940.312	8674.053	8724.508	9237.751	9050.433	0.0	3503.9124	3093.7893	2662.4988	3427.9358	1886.7944	3211.3923	3526.2158	3240.6477	8569.518	8917.569	9940.312	8674.053	8724.508	9237.751	9050.433	0.0	
tr|A0A140N8Q5|A0A140N8Q5_ECOBD	A0A140N8Q5	A0A140N8Q5_ECOBD	ECBD_1563	150	Escherichia coli (strain B / BL21-D	4:Protein predicted	Putative PTS IIA-like nitrogen-regulatory protein PtsN	0.9718	0.999	1	27	27	27	0	1	2	1	1	1	2	2	2	2	2	1	2	3	2	3	0	1	2	1	1	1	2	2	2	2	2	1	2	3	2	3	0	1	2	1	1	1	2	2	2	2	2	1	2	3	2	3	0.0	0.0	2101.4702	0.0	0.0	0.0	0.0	0.0	3665.9434	5382.926	4940.659	4436.406	4562.92	4707.6567	3463.249	4952.473	0.0	0.0	2101.4702	0.0	0.0	0.0	0.0	0.0	3665.9434	5382.926	4940.659	4436.406	4562.92	4707.6567	3463.249	4952.473	
tr|A0A140N8Q6|A0A140N8Q6_ECOBD	A0A140N8Q6	A0A140N8Q6_ECOBD	kdsA	284	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	2-dehydro-3-deoxyphosphooctonate aldolase	1.0	0.999	3	17	17	17	0	0	0	0	1	0	0	0	1	2	2	1	3	3	2	2	0	0	0	0	1	0	0	0	1	2	2	1	3	3	2	2	0	0	0	0	1	0	0	0	1	2	2	1	3	3	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1867.13	0.0	9445.212	0.0	3855.3867	1947.6461	1994.9734	7935.959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.5076	0.0	4190.26	0.0	2617.2407	2869.1174	2938.8362	3849.513	
tr|A0A140N8Q9|A0A140N8Q9_ECOBD	A0A140N8Q9	A0A140N8Q9_ECOBD	asnS	466	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Asparagine--tRNA ligase	0.9309	0.9974	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N8S3|A0A140N8S3_ECOBD	A0A140N8S3	A0A140N8S3_ECOBD	ECBD_0837	103	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	N(4)-acetylcytidine amidohydrolase	0.8778	0.9952	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N8S5|A0A140N8S5_ECOBD	A0A140N8S5	A0A140N8S5_ECOBD	grpE	197	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Protein GrpE	1.0	0.999	5	84	84	84	3	2	3	1	3	4	3	2	6	7	7	8	7	7	11	10	3	2	3	1	3	4	3	2	6	7	7	8	7	7	11	10	3	2	3	1	3	4	3	2	6	7	7	8	7	7	11	10	9725.272	9041.753	9997.364	12794.633	7465.562	9463.302	15545.682	8535.251	35324.383	36172.01	35487.133	26701.545	42490.875	35722.812	40098.918	42637.383	7862.961	9041.753	9997.364	11184.248	7465.562	8395.504	10437.418	8535.251	16794.484	16054.276	18377.8	17552.754	18667.87	16514.795	17980.096	19332.426	
tr|A0A140N8V2|A0A140N8V2_ECOBD	A0A140N8V2	A0A140N8V2_ECOBD	ECBD_2447	270	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Septum site-determining protein MinD	1.0	0.999	2	8	8	8	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2511.4954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N8X9|A0A140N8X9_ECOBD	A0A140N8X9	A0A140N8X9_ECOBD	glyA	417	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Serine hydroxymethyltransferase	1.0	0.999	8	88	88	88	3	3	1	2	2	5	1	3	5	7	10	13	8	8	7	10	3	3	1	2	2	5	1	3	5	7	10	13	8	8	7	10	3	3	1	2	2	5	1	3	5	7	10	13	8	8	7	10	0.0	8637.856	7869.6465	5587.629	5703.1655	6674.7803	7136.301	5049.5645	28884.95	38862.67	31919.76	18792.164	35588.92	30198.037	24436.844	30491.645	0.0	8276.683	7540.594	5353.994	5464.6997	6395.6885	6837.9116	4838.4277	17788.494	15901.341	16067.125	17541.613	14531.999	15120.366	12461.135	15289.346	
tr|A0A140N8Y0|A0A140N8Y0_ECOBD	A0A140N8Y0	A0A140N8Y0_ECOBD	ECBD_2034	548	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Fumarate hydratase class I	1.0	0.999	2	10	7	10	0	0	0	0	0	0	0	0	0	1	2	1	1	0	3	2	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	1	2	1	1	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2781.6392	0.0	4309.8286	1719.4197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3043.1736	0.0	2041.6771	1881.0824	
tr|A0A140N914|A0A140N914_ECOBD	A0A140N914	A0A140N914_ECOBD	ECBD_1879	183	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Putative NAD(P)H nitroreductase	0.9645	0.9987	1	5	5	5	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	567.4357	0.0	2562.8186	2401.667	1962.2872	2116.7432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	567.4357	0.0	2562.8186	2401.667	1962.2872	2116.7432	
tr|A0A140N919|A0A140N919_ECOBD	A0A140N919	A0A140N919_ECOBD	ECBD_1173	206	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Ancillary SecYEG translocon subunit	0.9712	0.999	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N932|A0A140N932_ECOBD	A0A140N932	A0A140N932_ECOBD	pyrG	545	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	CTP synthase	0.949	0.9981	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N935|A0A140N935_ECOBD	A0A140N935	A0A140N935_ECOBD	ECBD_1054	149	Escherichia coli (strain B / BL21-D	4:Protein predicted	Peptidoglycan-binding LysM	1.0	0.999	4	59	59	59	0	1	0	0	2	1	1	1	6	6	5	7	5	10	9	5	0	1	0	0	2	1	1	1	6	6	5	7	5	10	9	5	0	1	0	0	2	1	1	1	6	6	5	7	5	10	9	5	3362.0535	4938.4087	3734.0989	6453.8604	10585.463	3597.946	2359.3972	3458.849	40729.87	38272.78	21105.316	39872.844	20053.096	40294.965	37814.85	18372.783	4131.036	6067.942	2511.8167	4711.865	5908.89	4420.8833	4355.6426	4249.9717	12794.825	12040.682	12445.964	12553.853	11374.087	12910.279	11635.228	10833.881	
tr|A0A140N940|A0A140N940_ECOBD	A0A140N940	A0A140N940_ECOBD	ECBD_1193	119	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Arsenate reductase	1.0	0.999	2	6	6	6	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tr|A0A140N993|A0A140N993_ECOBD	A0A140N993	A0A140N993_ECOBD	ECBD_2590	198	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	NAD(P)H dehydrogenase (quinone)	1.0	0.999	3	5	5	5	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3268.9746	2389.5054	2839.3796	2814.1501	1876.4047	2739.3826	0.0	2373.263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3268.9746	2389.5054	2839.3796	2814.1501	1876.4047	2739.3826	0.0	2373.263	
tr|A0A140N996|A0A140N996_ECOBD	A0A140N996	A0A140N996_ECOBD	aspS	590	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Aspartate--tRNA ligase	0.9711	0.999	1	8	8	8	0	0	0	0	0	0	0	0	1	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	2	1	2	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1153.5178	1215.1067	0.0	0.0	2051.1416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1153.5178	1215.1067	0.0	0.0	2051.1416	
tr|A0A140N9A4|A0A140N9A4_ECOBD	A0A140N9A4	A0A140N9A4_ECOBD	ECBD_1264	169	Escherichia coli (strain B / BL21-D	4:Protein predicted	PTS system, glucose subfamily, IIA subunit	1.0	0.999	6	124	124	124	3	2	3	3	3	2	5	3	9	15	17	10	10	14	14	11	3	2	3	3	3	2	5	3	9	15	17	10	10	14	14	11	3	2	3	3	3	2	5	3	9	15	17	10	10	14	14	11	18163.85	18498.832	19746.682	22621.238	20959.34	20079.537	24091.219	25956.404	68799.055	71170.305	66010.87	70409.4	69825.8	70304.79	78091.45	71202.16	14691.765	18498.832	19746.682	15352.688	14402.63	20079.537	20420.867	25956.404	42846.49	44061.617	40507.086	42556.098	44679.285	48101.637	48142.617	42623.477	
tr|A0A140N9A7|A0A140N9A7_ECOBD	A0A140N9A7	A0A140N9A7_ECOBD	csrA	61	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Translational regulator CsrA	1.0	0.999	1	17	17	17	0	0	0	0	1	0	0	1	0	2	2	0	2	3	3	3	0	0	0	0	1	0	0	1	0	2	2	0	2	3	3	3	0	0	0	0	1	0	0	1	0	2	2	0	2	3	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1011.47815	0.0	3008.8467	1263.9641	0.0	3007.9905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1011.47815	0.0	3008.8467	1263.9641	0.0	3007.9905	
tr|A0A140N9B3|A0A140N9B3_ECOBD	A0A140N9B3	A0A140N9B3_ECOBD	ECBD_1992	135	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Lactoylglutathione lyase	1.0	0.999	2	4	4	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1973.6057	2062.979	0.0	2271.7683	1981.2468	2177.1511	1510.3461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1973.6057	2062.979	0.0	2271.7683	0.0	2177.1511	1510.3461	
tr|A0A140N9D3|A0A140N9D3_ECOBD	A0A140N9D3	A0A140N9D3_ECOBD	ECBD_1266	85	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Phosphocarrier protein HPr	1.0	0.999	3	120	120	120	3	4	6	3	6	5	6	6	10	10	10	12	9	10	10	10	3	4	6	3	6	5	6	6	10	10	10	12	9	10	10	10	3	4	6	3	6	5	6	6	10	10	10	12	9	10	10	10	20030.377	21339.338	18696.025	25675.422	28125.404	18391.168	25890.531	20689.297	61322.88	70073.766	72922.945	73963.875	77030.89	81439.16	72104.52	73112.7	6394.1704	9358.94	7950.396	8075.8857	9184.981	7721.003	8363.6	6566.388	19823.44	19706.172	21191.291	21237.424	21691.492	23608.217	22248.246	21470.625	
tr|A0A140N9D9|A0A140N9D9_ECOBD	A0A140N9D9	A0A140N9D9_ECOBD	gpmA	250	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	1.0	0.999	11	173	158	173	2	5	4	3	3	4	3	2	12	20	18	22	13	20	24	18	2	5	4	3	3	4	3	2	10	18	16	20	12	18	22	16	2	5	4	3	3	4	3	2	12	20	18	22	13	20	24	18	25420.525	24562.285	34615.316	28125.043	35311.41	27651.432	30097.16	31347.139	102071.805	105704.09	100292.14	107908.29	104665.03	107403.76	116822.9	101502.94	11996.074	10291.374	12006.266	10876.853	10884.955	10369.953	8867.306	11073.689	26567.828	25843.307	27710.506	26799.07	25893.965	26934.2	28518.783	27701.973	
tr|A0A140N9E3|A0A140N9E3_ECOBD	A0A140N9E3	A0A140N9E3_ECOBD	rpmI	65	Escherichia coli (strain B / BL21-D	1:Experimental evidence at protein level	Large ribosomal subunit protein bL35	0.9718	0.999	1	22	22	22	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	7631.149	5581.49	5743.8823	5885.551	6347.2324	6697.235	6401.7764	5624.7827	9942.928	0.0	11056.698	13113.711	13283.487	9727.67	11464.367	9760.664	7631.149	5581.49	5743.8823	5885.551	6347.2324	6697.235	6401.7764	5624.7827	9942.928	0.0	11056.698	13113.711	13283.487	9727.67	11464.367	9760.664	
tr|A0A140N9G2|A0A140N9G2_ECOBD	A0A140N9G2	A0A140N9G2_ECOBD	sucD	289	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	Succinate--CoA ligase [ADP-forming] subunit alpha	1.0	0.999	11	153	153	153	2	2	1	3	1	0	1	0	17	16	20	14	15	19	24	18	2	2	1	3	1	0	1	0	17	16	20	14	15	19	24	18	2	2	1	3	1	0	1	0	17	16	20	14	15	19	24	18	4209.038	5954.9297	0.0	5324.1914	6869.9814	2367.2417	6118.823	5675.1245	41559.055	53717.855	50376.32	49970.215	60644.87	47844.355	45932.977	55941.297	2578.8396	3313.1262	0.0	2991.237	2514.0977	2620.1167	3691.8486	3294.2285	6618.5903	7819.6035	7164.838	6875.9663	6978.1216	7008.956	7173.745	7610.604	
tr|A0A140N9G9|A0A140N9G9_ECOBD	A0A140N9G9	A0A140N9G9_ECOBD	ECBD_1336	406	Escherichia coli (strain B / BL21-D	3:Protein inferred from homology	3-oxoacyl-[acyl-carrier-protein] synthase 1	1.0	0.999	5	33	33	33	1	1	1	0	1	0	2	0	4	2	5	2	2	6	5	1	1	1	1	0	1	0	2	0	4	2	5	2	2	6	5	1	1	1	1	0	1	0	2	0	4	2	5	2	2	6	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8270.734	10171.436	11912.842	9998.117	9218.925	12191.77	10449.15	8153.7905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5974.6353	7306.9673	7984.847	6908.9883	6462.5273	6790.594	7029.373	5497.3765	
